driverid,truckid,model,month,year,Miles,Gas
A61,A61,Freightliner,MAR,2011,13261,1598
A61,A61,Freightliner,FEB,2011,13842,1598
A61,A61,Freightliner,JAN,2011,10369,1598
A61,A61,Freightliner,DEC,2010,11390,1598
A61,A61,Freightliner,NOV,2010,8703,1598
A61,A61,Freightliner,OCT,2010,8929,1598
A61,A61,Freightliner,SEP,2010,10297,1598
A61,A61,Freightliner,AUG,2010,10133,1598
A61,A61,Freightliner,JUL,2010,12402,1598
A61,A61,Freightliner,JUN,2010,12306,1598
A61,A61,Freightliner,MAY,2010,9038,1598
A61,A61,Freightliner,APR,2010,15087,1598
A61,A61,Freightliner,MAR,2010,9864,1598
A61,A61,Freightliner,FEB,2010,12544,1598
A61,A61,Freightliner,JAN,2010,14870,1598
A61,A61,Freightliner,DEC,2009,13389,1598
A61,A61,Freightliner,NOV,2009,11480,1598
A61,A61,Freightliner,OCT,2009,12192,1598
A61,A61,Freightliner,SEP,2009,9672,1598
A61,A61,Freightliner,AUG,2009,11624,1598
A61,A61,Freightliner,JUL,2009,9415,1598
A61,A61,Freightliner,JUN,2009,9829,1598
A61,A61,Freightliner,MAY,2009,12668,1598
A61,A61,Freightliner,APR,2009,9883,1598
A61,A61,Freightliner,MAR,2009,14559,1598
A61,A61,Freightliner,FEB,2009,11975,1598
A61,A61,Freightliner,JAN,2009,14357,1598
A62,A62,Ford,JUN,2013,11441,2061
A62,A62,Ford,MAY,2013,13643,2458
A62,A62,Ford,APR,2013,10129,1988
A62,A62,Ford,MAR,2013,10083,2064
A62,A62,Ford,FEB,2013,12069,2466
A62,A62,Ford,JAN,2013,11059,2150
A62,A62,Ford,DEC,2012,14810,2962
A62,A62,Ford,NOV,2012,12592,2200
A62,A62,Ford,OCT,2012,9809,2162
A62,A62,Ford,SEP,2012,15425,3304
A62,A62,Ford,AUG,2012,11230,2296
A62,A62,Ford,JUL,2012,10386,2155
A62,A62,Ford,JUN,2012,12270,2303
A62,A62,Ford,MAY,2012,10897,2141
A62,A62,Ford,APR,2012,9671,1945
A62,A62,Ford,MAR,2012,13308,2768
A62,A62,Ford,FEB,2012,9178,1928
A62,A62,Ford,JAN,2012,8882,2025
A62,A62,Ford,DEC,2011,14793,2965
A62,A62,Ford,NOV,2011,8685,1908
A62,A62,Ford,OCT,2011,10143,1867
A62,A62,Ford,SEP,2011,14278,3105
A62,A62,Ford,AUG,2011,12803,2382
A62,A62,Ford,JUL,2011,12259,2594
A62,A62,Ford,JUN,2011,9561,1806
A62,A62,Ford,MAY,2011,8458,1806
A62,A62,Ford,APR,2011,12043,1806
A62,A62,Ford,MAR,2011,13071,1806
A62,A62,Ford,FEB,2011,12888,1806
A62,A62,Ford,JAN,2011,11849,1806
A62,A62,Ford,DEC,2010,10130,1806
A62,A62,Ford,NOV,2010,10099,1806
A62,A62,Ford,OCT,2010,9999,1806
A62,A62,Ford,SEP,2010,11877,1806
A62,A62,Ford,AUG,2010,13327,1806
A62,A62,Ford,JUL,2010,13421,1806
A62,A62,Ford,JUN,2010,15713,1806
A62,A62,Ford,MAY,2010,10222,1806
A62,A62,Ford,APR,2010,14009,1806
A62,A62,Ford,MAR,2010,9116,1806
A62,A62,Ford,FEB,2010,8786,1806
A62,A62,Ford,JAN,2010,8777,1806
A62,A62,Ford,DEC,2009,9890,1806
A62,A62,Ford,NOV,2009,9830,1806
A62,A62,Ford,OCT,2009,12770,1806
A62,A62,Ford,SEP,2009,11477,1806
A62,A62,Ford,AUG,2009,10522,1806
A62,A62,Ford,JUL,2009,14934,1806
A62,A62,Ford,JUN,2009,9697,1806
A62,A62,Ford,MAY,2009,13598,1806
A62,A62,Ford,APR,2009,13391,1806
A62,A62,Ford,MAR,2009,8689,1806
A62,A62,Ford,FEB,2009,13652,1806
A62,A62,Ford,JAN,2009,14614,1806
A63,A63,Ford,JUN,2013,13364,2747
A63,A63,Ford,MAY,2013,10325,2124
A63,A63,Ford,APR,2013,10789,2205
A63,A63,Ford,MAR,2013,12599,2243
A63,A63,Ford,FEB,2013,14505,2958
A63,A63,Ford,JAN,2013,10656,2036
A63,A63,Ford,DEC,2012,13326,2370
A63,A63,Ford,NOV,2012,10804,1847
A63,A63,Ford,OCT,2012,12820,2359
A63,A63,Ford,SEP,2012,12495,2479
A63,A63,Ford,AUG,2012,14558,3226
A63,A63,Ford,JUL,2012,14273,3032
A63,A63,Ford,JUN,2012,14278,3096
A63,A63,Ford,MAY,2012,8949,1894
A63,A63,Ford,APR,2012,13459,2873
A63,A63,Ford,MAR,2012,12684,2387
A63,A63,Ford,FEB,2012,10233,1773
A63,A63,Ford,JAN,2012,8821,1995
A63,A63,Ford,DEC,2011,13551,2512
A63,A63,Ford,NOV,2011,12860,2561
A63,A63,Ford,OCT,2011,14033,2951
A63,A63,Ford,SEP,2011,11188,1920
A63,A63,Ford,AUG,2011,9035,2014
A63,A63,Ford,JUL,2011,8502,1848
A63,A63,Ford,JUN,2011,9961,2339
A63,A63,Ford,MAY,2011,11103,2339
A63,A63,Ford,APR,2011,13792,2339
A63,A63,Ford,MAR,2011,10752,2339
A63,A63,Ford,FEB,2011,8126,2339
A63,A63,Ford,JAN,2011,9787,2339
A63,A63,Ford,DEC,2010,12505,2339
A63,A63,Ford,NOV,2010,12966,2339
A63,A63,Ford,OCT,2010,12134,2339
A63,A63,Ford,SEP,2010,11825,2339
A63,A63,Ford,AUG,2010,10321,2339
A63,A63,Ford,JUL,2010,9095,2339
A63,A63,Ford,JUN,2010,8684,2339
A63,A63,Ford,MAY,2010,11477,2339
A63,A63,Ford,APR,2010,12912,2339
A63,A63,Ford,MAR,2010,13211,2339
A63,A63,Ford,FEB,2010,11681,2339
A63,A63,Ford,JAN,2010,10124,2339
A63,A63,Ford,DEC,2009,11836,2339
A63,A63,Ford,NOV,2009,12121,2339
A63,A63,Ford,OCT,2009,10754,2339
A63,A63,Ford,SEP,2009,10832,2339
A63,A63,Ford,AUG,2009,9077,2339
A63,A63,Ford,JUL,2009,10603,2339
A63,A63,Ford,JUN,2009,13132,2339
A63,A63,Ford,MAY,2009,10289,2339
A63,A63,Ford,APR,2009,15317,2339
A63,A63,Ford,MAR,2009,12814,2339
A63,A63,Ford,FEB,2009,11353,2339
A63,A63,Ford,JAN,2009,9893,2339
A64,A64,Kenworth,JUN,2013,11865,2230
A64,A64,Kenworth,MAY,2013,10590,2111
A64,A64,Kenworth,APR,2013,10101,2107
A64,A64,Kenworth,MAR,2013,10231,2094
A64,A64,Kenworth,FEB,2013,13989,2988
A64,A64,Kenworth,JAN,2013,8993,1568
A64,A64,Kenworth,DEC,2012,13851,2745
A64,A64,Kenworth,NOV,2012,10306,1980
A64,A64,Kenworth,OCT,2012,11802,2373
A64,A64,Kenworth,SEP,2012,11120,2232
A64,A64,Kenworth,AUG,2012,13036,3047
A64,A64,Kenworth,JUL,2012,13412,2552
A64,A64,Kenworth,JUN,2012,11779,2716
A64,A64,Kenworth,MAY,2012,10329,1836
A64,A64,Kenworth,APR,2012,8573,1907
A64,A64,Kenworth,MAR,2012,10202,2271
A64,A64,Kenworth,FEB,2012,14491,2653
A64,A64,Kenworth,JAN,2012,8378,1691
A64,A64,Kenworth,DEC,2011,10990,2162
A64,A64,Kenworth,NOV,2011,12199,2499
A64,A64,Kenworth,OCT,2011,11364,2758
A64,A64,Kenworth,SEP,2011,14277,3053
A64,A64,Kenworth,AUG,2011,13728,2953
A64,A64,Kenworth,JUL,2011,12433,2725
A64,A64,Kenworth,JUN,2011,9937,2526
A64,A64,Kenworth,MAY,2011,12488,2526
A64,A64,Kenworth,APR,2011,11540,2526
A64,A64,Kenworth,MAR,2011,12662,2526
A64,A64,Kenworth,FEB,2011,9735,2526
A64,A64,Kenworth,JAN,2011,11898,2526
A64,A64,Kenworth,DEC,2010,13313,2526
A64,A64,Kenworth,NOV,2010,11086,2526
A64,A64,Kenworth,OCT,2010,13125,2526
A64,A64,Kenworth,SEP,2010,12742,2526
A64,A64,Kenworth,AUG,2010,13532,2526
A64,A64,Kenworth,JUL,2010,15154,2526
A64,A64,Kenworth,JUN,2010,12625,2526
A64,A64,Kenworth,MAY,2010,12742,2526
A64,A64,Kenworth,APR,2010,13148,2526
A64,A64,Kenworth,MAR,2010,11002,2526
A64,A64,Kenworth,FEB,2010,10174,2526
A64,A64,Kenworth,JAN,2010,9837,2526
A64,A64,Kenworth,DEC,2009,13948,2526
A64,A64,Kenworth,NOV,2009,10650,2526
A64,A64,Kenworth,OCT,2009,12527,2526
A64,A64,Kenworth,SEP,2009,12892,2526
A64,A64,Kenworth,AUG,2009,11090,2526
A64,A64,Kenworth,JUL,2009,9299,2526
A64,A64,Kenworth,JUN,2009,14491,2526
A64,A64,Kenworth,MAY,2009,12554,2526
A64,A64,Kenworth,APR,2009,9901,2526
A64,A64,Kenworth,MAR,2009,12368,2526
A64,A64,Kenworth,FEB,2009,15064,2526
A64,A64,Kenworth,JAN,2009,12261,2526
A65,A65,Hino,JUN,2013,14214,2997
A65,A65,Hino,MAY,2013,10912,1864
A65,A65,Hino,APR,2013,11501,2454
A65,A65,Hino,MAR,2013,11506,2700
A65,A65,Hino,FEB,2013,11595,2228
A65,A65,Hino,JAN,2013,10240,2057
A65,A65,Hino,DEC,2012,14308,2943
A65,A65,Hino,NOV,2012,11027,2091
A65,A65,Hino,OCT,2012,12562,2589
A65,A65,Hino,SEP,2012,12623,2807
A65,A65,Hino,AUG,2012,12535,3075
A65,A65,Hino,JUL,2012,15191,2925
A65,A65,Hino,JUN,2012,9533,1848
A65,A65,Hino,MAY,2012,8921,2111
A65,A65,Hino,APR,2012,14224,2870
A65,A65,Hino,MAR,2012,8842,1774
A65,A65,Hino,FEB,2012,8917,1639
A65,A65,Hino,JAN,2012,9882,1932
A65,A65,Hino,DEC,2011,14345,3060
A65,A65,Hino,NOV,2011,12090,2314
A65,A65,Hino,OCT,2011,13171,2595
A65,A65,Hino,SEP,2011,13852,2836
A65,A65,Hino,AUG,2011,15430,3558
A65,A65,Hino,JUL,2011,11420,2391
A65,A65,Hino,JUN,2011,9914,2844
A65,A65,Hino,MAY,2011,12359,2844
A65,A65,Hino,APR,2011,12201,2844
A65,A65,Hino,MAR,2011,11289,2844
A65,A65,Hino,FEB,2011,13841,2844
A65,A65,Hino,JAN,2011,9481,2844
A65,A65,Hino,DEC,2010,11796,2844
A65,A65,Hino,NOV,2010,9967,2844
A65,A65,Hino,OCT,2010,13534,2844
A65,A65,Hino,SEP,2010,9664,2844
A65,A65,Hino,AUG,2010,11553,2844
A65,A65,Hino,JUL,2010,10232,2844
A65,A65,Hino,JUN,2010,10959,2844
A65,A65,Hino,MAY,2010,13482,2844
A65,A65,Hino,APR,2010,13002,2844
A65,A65,Hino,MAR,2010,11714,2844
A65,A65,Hino,FEB,2010,12792,2844
A65,A65,Hino,JAN,2010,9464,2844
A65,A65,Hino,DEC,2009,13436,2844
A65,A65,Hino,NOV,2009,15225,2844
A65,A65,Hino,OCT,2009,9897,2844
A65,A65,Hino,SEP,2009,15294,2844
A65,A65,Hino,AUG,2009,15372,2844
A65,A65,Hino,JUL,2009,11615,2844
A65,A65,Hino,JUN,2009,15373,2844
A65,A65,Hino,MAY,2009,13573,2844
A65,A65,Hino,APR,2009,13018,2844
A65,A65,Hino,MAR,2009,10937,2844
A65,A65,Hino,FEB,2009,15309,2844
A65,A65,Hino,JAN,2009,13779,2844
A66,A66,Caterpillar,JUN,2013,12719,2718
A66,A66,Caterpillar,MAY,2013,10120,2159
A66,A66,Caterpillar,APR,2013,11608,2331
A66,A66,Caterpillar,MAR,2013,10458,1984
A66,A66,Caterpillar,FEB,2013,11718,2160
A66,A66,Caterpillar,JAN,2013,8952,1673
A66,A66,Caterpillar,DEC,2012,15176,3654
A66,A66,Caterpillar,NOV,2012,10195,1894
A66,A66,Caterpillar,OCT,2012,13011,2554
A66,A66,Caterpillar,SEP,2012,13960,2990
A66,A66,Caterpillar,AUG,2012,12550,2310
A66,A66,Caterpillar,JUL,2012,9062,1756
A66,A66,Caterpillar,JUN,2012,9981,1822
A66,A66,Caterpillar,MAY,2012,13390,2613
A66,A66,Caterpillar,APR,2012,10369,2049
A66,A66,Caterpillar,MAR,2012,13501,2673
A66,A66,Caterpillar,FEB,2012,13311,2675
A66,A66,Caterpillar,JAN,2012,10940,2090
A66,A66,Caterpillar,DEC,2011,9780,1914
A66,A66,Caterpillar,NOV,2011,9692,1993
A66,A66,Caterpillar,OCT,2011,14119,2490
A66,A66,Caterpillar,SEP,2011,13949,2969
A66,A66,Caterpillar,AUG,2011,13913,2633
A66,A66,Caterpillar,JUL,2011,14661,3046
A66,A66,Caterpillar,JUN,2011,12906,2181
A66,A66,Caterpillar,MAY,2011,10429,2181
A66,A66,Caterpillar,APR,2011,14278,2181
A66,A66,Caterpillar,MAR,2011,15622,2181
A66,A66,Caterpillar,FEB,2011,11065,2181
A66,A66,Caterpillar,JAN,2011,13572,2181
A66,A66,Caterpillar,DEC,2010,15027,2181
A66,A66,Caterpillar,NOV,2010,15272,2181
A66,A66,Caterpillar,OCT,2010,11603,2181
A66,A66,Caterpillar,SEP,2010,10814,2181
A66,A66,Caterpillar,AUG,2010,10756,2181
A66,A66,Caterpillar,JUL,2010,14247,2181
A66,A66,Caterpillar,JUN,2010,12406,2181
A66,A66,Caterpillar,MAY,2010,12136,2181
A66,A66,Caterpillar,APR,2010,12124,2181
A66,A66,Caterpillar,MAR,2010,10545,2181
A66,A66,Caterpillar,FEB,2010,10194,2181
A66,A66,Caterpillar,JAN,2010,11358,2181
A66,A66,Caterpillar,DEC,2009,14579,2181
A66,A66,Caterpillar,NOV,2009,14063,2181
A66,A66,Caterpillar,OCT,2009,9327,2181
A66,A66,Caterpillar,SEP,2009,15091,2181
A66,A66,Caterpillar,AUG,2009,9365,2181
A66,A66,Caterpillar,JUL,2009,10169,2181
A66,A66,Caterpillar,JUN,2009,13218,2181
A66,A66,Caterpillar,MAY,2009,10751,2181
A66,A66,Caterpillar,APR,2009,13957,2181
A66,A66,Caterpillar,MAR,2009,9959,2181
A66,A66,Caterpillar,FEB,2009,14330,2181
A66,A66,Caterpillar,JAN,2009,14115,2181
A67,A67,Ford,JUN,2013,12458,2460
A67,A67,Ford,MAY,2013,10230,1884
A67,A67,Ford,APR,2013,10443,2161
A67,A67,Ford,MAR,2013,12740,2824
A67,A67,Ford,FEB,2013,8927,1975
A67,A67,Ford,JAN,2013,13632,2488
A67,A67,Ford,DEC,2012,9894,1898
A67,A67,Ford,NOV,2012,11372,2379
A67,A67,Ford,OCT,2012,13197,2506
A67,A67,Ford,SEP,2012,10528,2186
A67,A67,Ford,AUG,2012,9783,1678
A67,A67,Ford,JUL,2012,11800,2498
A67,A67,Ford,JUN,2012,13444,3016
A67,A67,Ford,MAY,2012,10738,2107
A67,A67,Ford,APR,2012,10707,1997
A67,A67,Ford,MAR,2012,13513,2802
A67,A67,Ford,FEB,2012,11680,2480
A67,A67,Ford,JAN,2012,9689,1865
A67,A67,Ford,DEC,2011,11274,2554
A67,A67,Ford,NOV,2011,13410,2494
A67,A67,Ford,OCT,2011,15044,3112
A67,A67,Ford,SEP,2011,15263,3088
A67,A67,Ford,AUG,2011,10682,2013
A67,A67,Ford,JUL,2011,12656,2618
A67,A67,Ford,JUN,2011,9500,1934
A67,A67,Ford,MAY,2011,14003,1934
A67,A67,Ford,APR,2011,11165,1934
A67,A67,Ford,MAR,2011,12318,1934
A67,A67,Ford,FEB,2011,15321,1934
A67,A67,Ford,JAN,2011,11183,1934
A67,A67,Ford,DEC,2010,10870,1934
A67,A67,Ford,NOV,2010,15739,1934
A67,A67,Ford,OCT,2010,12385,1934
A67,A67,Ford,SEP,2010,14252,1934
A67,A67,Ford,AUG,2010,10910,1934
A67,A67,Ford,JUL,2010,11030,1934
A67,A67,Ford,JUN,2010,11216,1934
A67,A67,Ford,MAY,2010,10269,1934
A67,A67,Ford,APR,2010,12340,1934
A67,A67,Ford,MAR,2010,15083,1934
A67,A67,Ford,FEB,2010,9133,1934
A67,A67,Ford,JAN,2010,10021,1934
A67,A67,Ford,DEC,2009,13759,1934
A67,A67,Ford,NOV,2009,12425,1934
A67,A67,Ford,OCT,2009,11650,1934
A67,A67,Ford,SEP,2009,11438,1934
A67,A67,Ford,AUG,2009,10586,1934
A67,A67,Ford,JUL,2009,13466,1934
A67,A67,Ford,JUN,2009,11897,1934
A67,A67,Ford,MAY,2009,12919,1934
A67,A67,Ford,APR,2009,13843,1934
A67,A67,Ford,MAR,2009,11285,1934
A67,A67,Ford,FEB,2009,11117,1934
A67,A67,Ford,JAN,2009,13707,1934
A68,A68,Navistar,JUN,2013,11411,2164
A68,A68,Navistar,MAY,2013,14098,2773
A68,A68,Navistar,APR,2013,9503,2139
A68,A68,Navistar,MAR,2013,13781,2820
A68,A68,Navistar,FEB,2013,13126,3125
A68,A68,Navistar,JAN,2013,13550,2683
A68,A68,Navistar,DEC,2012,10029,2348
A68,A68,Navistar,NOV,2012,14618,2929
A68,A68,Navistar,OCT,2012,13024,2616
A68,A68,Navistar,SEP,2012,13591,2413
A68,A68,Navistar,AUG,2012,13586,2959
A68,A68,Navistar,JUL,2012,14001,2856
A68,A68,Navistar,JUN,2012,14155,2671
A68,A68,Navistar,MAY,2012,11190,2214
A68,A68,Navistar,APR,2012,12237,2294
A68,A68,Navistar,MAR,2012,14041,2970
A68,A68,Navistar,FEB,2012,11731,2298
A68,A68,Navistar,JAN,2012,11589,2472
A68,A68,Navistar,DEC,2011,14470,2906
A68,A68,Navistar,NOV,2011,11096,2418
A68,A68,Navistar,OCT,2011,13453,2692
A68,A68,Navistar,SEP,2011,11434,2257
A68,A68,Navistar,AUG,2011,11972,2427
A68,A68,Navistar,JUL,2011,10110,1942
A68,A68,Navistar,JUN,2011,10901,2254
A68,A68,Navistar,MAY,2011,14375,2254
A68,A68,Navistar,APR,2011,10462,2254
A68,A68,Navistar,MAR,2011,13138,2254
A68,A68,Navistar,FEB,2011,14668,2254
A68,A68,Navistar,JAN,2011,13467,2254
A68,A68,Navistar,DEC,2010,14432,2254
A68,A68,Navistar,NOV,2010,13951,2254
A68,A68,Navistar,OCT,2010,14812,2254
A68,A68,Navistar,SEP,2010,11642,2254
A68,A68,Navistar,AUG,2010,12234,2254
A68,A68,Navistar,JUL,2010,11269,2254
A68,A68,Navistar,JUN,2010,15197,2254
A68,A68,Navistar,MAY,2010,13049,2254
A68,A68,Navistar,APR,2010,9584,2254
A68,A68,Navistar,MAR,2010,10156,2254
A68,A68,Navistar,FEB,2010,12545,2254
A68,A68,Navistar,JAN,2010,12230,2254
A68,A68,Navistar,DEC,2009,11691,2254
A68,A68,Navistar,NOV,2009,10864,2254
A68,A68,Navistar,OCT,2009,12207,2254
A68,A68,Navistar,SEP,2009,10474,2254
A68,A68,Navistar,AUG,2009,10316,2254
A68,A68,Navistar,JUL,2009,12873,2254
A68,A68,Navistar,JUN,2009,9396,2254
A68,A68,Navistar,MAY,2009,13061,2254
A68,A68,Navistar,APR,2009,15198,2254
A68,A68,Navistar,MAR,2009,13310,2254
A68,A68,Navistar,FEB,2009,10400,2254
A68,A68,Navistar,JAN,2009,12391,2254
A69,A69,Volvo,JUN,2013,12165,2231
A69,A69,Volvo,MAY,2013,10882,2393
A69,A69,Volvo,APR,2013,11019,2127
A69,A69,Volvo,MAR,2013,12101,2392
A69,A69,Volvo,FEB,2013,11111,2452
A69,A69,Volvo,JAN,2013,12014,2631
A69,A69,Volvo,DEC,2012,8813,1721
A69,A69,Volvo,NOV,2012,8389,1942
A69,A69,Volvo,OCT,2012,12859,2526
A69,A69,Volvo,SEP,2012,9986,1987
A69,A69,Volvo,AUG,2012,9722,2244
A69,A69,Volvo,JUL,2012,12757,2508
A69,A69,Volvo,JUN,2012,13220,2447
A69,A69,Volvo,MAY,2012,12428,2334
A69,A69,Volvo,APR,2012,11865,2374
A69,A69,Volvo,MAR,2012,11632,2540
A69,A69,Volvo,FEB,2012,12409,2211
A69,A69,Volvo,JAN,2012,11810,2290
A69,A69,Volvo,DEC,2011,11513,2095
A69,A69,Volvo,NOV,2011,10571,2356
A69,A69,Volvo,OCT,2011,8318,1762
A69,A69,Volvo,SEP,2011,12502,2395
A69,A69,Volvo,AUG,2011,12403,2432
A69,A69,Volvo,JUL,2011,11408,2361
A69,A69,Volvo,JUN,2011,9530,2066
A69,A69,Volvo,MAY,2011,12959,2066
A69,A69,Volvo,APR,2011,12652,2066
A69,A69,Volvo,MAR,2011,14190,2066
A69,A69,Volvo,FEB,2011,11941,2066
A69,A69,Volvo,JAN,2011,13932,2066
A69,A69,Volvo,DEC,2010,10566,2066
A69,A69,Volvo,NOV,2010,14349,2066
A69,A69,Volvo,OCT,2010,11216,2066
A69,A69,Volvo,SEP,2010,8598,2066
A69,A69,Volvo,AUG,2010,9940,2066
A69,A69,Volvo,JUL,2010,10490,2066
A69,A69,Volvo,JUN,2010,15398,2066
A69,A69,Volvo,MAY,2010,8576,2066
A69,A69,Volvo,APR,2010,14391,2066
A69,A69,Volvo,MAR,2010,13903,2066
A69,A69,Volvo,FEB,2010,9261,2066
A69,A69,Volvo,JAN,2010,13843,2066
A69,A69,Volvo,DEC,2009,12726,2066
A69,A69,Volvo,NOV,2009,11104,2066
A69,A69,Volvo,OCT,2009,14651,2066
A69,A69,Volvo,SEP,2009,13493,2066
A69,A69,Volvo,AUG,2009,14906,2066
A69,A69,Volvo,JUL,2009,10425,2066
A69,A69,Volvo,JUN,2009,9522,2066
A69,A69,Volvo,MAY,2009,13352,2066
A69,A69,Volvo,APR,2009,14388,2066
A69,A69,Volvo,MAR,2009,8736,2066
A69,A69,Volvo,FEB,2009,14033,2066
A69,A69,Volvo,JAN,2009,12155,2066
A70,A70,Peterbilt,JUN,2013,13148,2665
A70,A70,Peterbilt,MAY,2013,13710,3039
A70,A70,Peterbilt,APR,2013,11426,2266
A70,A70,Peterbilt,MAR,2013,10773,1997
A70,A70,Peterbilt,FEB,2013,11701,2097
A70,A70,Peterbilt,JAN,2013,13249,2773
A70,A70,Peterbilt,DEC,2012,10367,1812
A70,A70,Peterbilt,NOV,2012,11379,1996
A70,A70,Peterbilt,OCT,2012,13379,2590
A70,A70,Peterbilt,SEP,2012,10349,1821
A70,A70,Peterbilt,AUG,2012,9048,1688
A70,A70,Peterbilt,JUL,2012,9441,2134
A70,A70,Peterbilt,JUN,2012,12832,2974
A70,A70,Peterbilt,MAY,2012,13080,2665
A70,A70,Peterbilt,APR,2012,13044,2515
A70,A70,Peterbilt,MAR,2012,12408,2335
A70,A70,Peterbilt,FEB,2012,11877,2398
A70,A70,Peterbilt,JAN,2012,13856,3244
A70,A70,Peterbilt,DEC,2011,14894,3310
A70,A70,Peterbilt,NOV,2011,14728,3092
A70,A70,Peterbilt,OCT,2011,9116,1926
A70,A70,Peterbilt,SEP,2011,11803,2469
A70,A70,Peterbilt,AUG,2011,13562,2958
A70,A70,Peterbilt,JUL,2011,10669,2099
A70,A70,Peterbilt,JUN,2011,9184,2306
A70,A70,Peterbilt,MAY,2011,14149,2306
A70,A70,Peterbilt,APR,2011,12751,2306
A70,A70,Peterbilt,MAR,2011,12070,2306
A70,A70,Peterbilt,FEB,2011,9050,2306
A70,A70,Peterbilt,JAN,2011,15278,2306
A70,A70,Peterbilt,DEC,2010,14470,2306
A70,A70,Peterbilt,NOV,2010,12877,2306
A70,A70,Peterbilt,OCT,2010,10899,2306
A70,A70,Peterbilt,SEP,2010,9500,2306
A70,A70,Peterbilt,AUG,2010,11094,2306
A70,A70,Peterbilt,JUL,2010,14071,2306
A70,A70,Peterbilt,JUN,2010,11244,2306
A70,A70,Peterbilt,MAY,2010,10963,2306
A70,A70,Peterbilt,APR,2010,15806,2306
A70,A70,Peterbilt,MAR,2010,11969,2306
A70,A70,Peterbilt,FEB,2010,10937,2306
A70,A70,Peterbilt,JAN,2010,13786,2306
A70,A70,Peterbilt,DEC,2009,12749,2306
A70,A70,Peterbilt,NOV,2009,8672,2306
A70,A70,Peterbilt,OCT,2009,10517,2306
A70,A70,Peterbilt,SEP,2009,12577,2306
A70,A70,Peterbilt,AUG,2009,9151,2306
A70,A70,Peterbilt,JUL,2009,10644,2306
A70,A70,Peterbilt,JUN,2009,11437,2306
A70,A70,Peterbilt,MAY,2009,11255,2306
A70,A70,Peterbilt,APR,2009,12746,2306
A70,A70,Peterbilt,MAR,2009,8218,2306
A70,A70,Peterbilt,FEB,2009,8840,2306
A70,A70,Peterbilt,JAN,2009,10043,2306
A71,A71,Peterbilt,JUN,2013,11371,2239
A71,A71,Peterbilt,MAY,2013,13463,2553
A71,A71,Peterbilt,APR,2013,15145,3102
A71,A71,Peterbilt,MAR,2013,14765,3004
A71,A71,Peterbilt,FEB,2013,14529,3123
A71,A71,Peterbilt,JAN,2013,11500,2726
A71,A71,Peterbilt,DEC,2012,13675,2538
A71,A71,Peterbilt,NOV,2012,9750,1951
A71,A71,Peterbilt,OCT,2012,10024,1946
A71,A71,Peterbilt,SEP,2012,8784,1708
A71,A71,Peterbilt,AUG,2012,14932,3197
A71,A71,Peterbilt,JUL,2012,13916,2464
A71,A71,Peterbilt,JUN,2012,12597,2596
A71,A71,Peterbilt,MAY,2012,12293,2713
A71,A71,Peterbilt,APR,2012,10274,2099
A71,A71,Peterbilt,MAR,2012,13146,2614
A71,A71,Peterbilt,FEB,2012,10569,2552
A71,A71,Peterbilt,JAN,2012,13687,2545
A71,A71,Peterbilt,DEC,2011,14369,2852
A71,A71,Peterbilt,NOV,2011,10476,1864
A71,A71,Peterbilt,OCT,2011,13428,3025
A71,A71,Peterbilt,SEP,2011,12833,3149
A71,A71,Peterbilt,AUG,2011,13351,2875
A71,A71,Peterbilt,JUL,2011,9074,1825
A71,A71,Peterbilt,JUN,2011,12512,2840
A71,A71,Peterbilt,MAY,2011,11944,2840
A71,A71,Peterbilt,APR,2011,12028,2840
A71,A71,Peterbilt,MAR,2011,13413,2840
A71,A71,Peterbilt,FEB,2011,10400,2840
A71,A71,Peterbilt,JAN,2011,15427,2840
A71,A71,Peterbilt,DEC,2010,9774,2840
A71,A71,Peterbilt,NOV,2010,14253,2840
A71,A71,Peterbilt,OCT,2010,12637,2840
A71,A71,Peterbilt,SEP,2010,11529,2840
A71,A71,Peterbilt,AUG,2010,15898,2840
A71,A71,Peterbilt,JUL,2010,10900,2840
A71,A71,Peterbilt,JUN,2010,15021,2840
A71,A71,Peterbilt,MAY,2010,10320,2840
A71,A71,Peterbilt,APR,2010,14205,2840
A71,A71,Peterbilt,MAR,2010,11848,2840
A71,A71,Peterbilt,FEB,2010,15267,2840
A71,A71,Peterbilt,JAN,2010,12396,2840
A71,A71,Peterbilt,DEC,2009,11510,2840
A71,A71,Peterbilt,NOV,2009,13883,2840
A71,A71,Peterbilt,OCT,2009,9737,2840
A71,A71,Peterbilt,SEP,2009,11762,2840
A71,A71,Peterbilt,AUG,2009,8722,2840
A71,A71,Peterbilt,JUL,2009,11693,2840
A71,A71,Peterbilt,JUN,2009,14021,2840
A71,A71,Peterbilt,MAY,2009,15799,2840
A71,A71,Peterbilt,APR,2009,14071,2840
A71,A71,Peterbilt,MAR,2009,12267,2840
A71,A71,Peterbilt,FEB,2009,10269,2840
A71,A71,Peterbilt,JAN,2009,10569,2840
A72,A72,Caterpillar,JUN,2013,9962,2118
A72,A72,Caterpillar,MAY,2013,11097,2491
A72,A72,Caterpillar,APR,2013,10102,1912
A72,A72,Caterpillar,MAR,2013,8826,1721
A72,A72,Caterpillar,FEB,2013,11744,2166
A72,A72,Caterpillar,JAN,2013,13781,2467
A72,A72,Caterpillar,DEC,2012,9796,1985
A72,A72,Caterpillar,NOV,2012,12223,2496
A72,A72,Caterpillar,OCT,2012,12105,2225
